"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Answer.surveycode","Approve","Reject"
"31MBOZ6PANQK86AOSL6QUSAJFZACL6","3D8T3D6PQEIP7LM8VXAN4GYOXV5OYB","How does information change thinking?","Unlike machines, people are good at incorporating new information and adapting their thinking. But how does this process happen? You'll answer a couple of basic questions, read brief prompts (5-6 paragraphs), and then be asked to write short responses.","stories, analogies, short answer responses.","$2.00","Sat Sep 28 20:51:12 PDT 2019","80","BatchId:3782869;OriginalHitTemplateId:920937340;","28800","259200","Tue Oct 01 13:18:20 PDT 2019","","","34HJIJKLP5WNWR6W4C8GNNRLA7M4VL","A3JGSSDEJ0AWTW","Approved","Sun Sep 29 05:57:52 PDT 2019","Sun Sep 29 06:55:37 PDT 2019","Wed Oct 02 06:55:37 PDT 2019","Mon Sep 30 11:05:19 PDT 2019","","","3465","100% (1/1)","100% (1/1)","100% (1/1)","7495496715"
"31MBOZ6PANQK86AOSL6QUSAJFZACL6","3D8T3D6PQEIP7LM8VXAN4GYOXV5OYB","How does information change thinking?","Unlike machines, people are good at incorporating new information and adapting their thinking. But how does this process happen? You'll answer a couple of basic questions, read brief prompts (5-6 paragraphs), and then be asked to write short responses.","stories, analogies, short answer responses.","$2.00","Sat Sep 28 20:51:12 PDT 2019","80","BatchId:3782869;OriginalHitTemplateId:920937340;","28800","259200","Tue Oct 01 13:18:20 PDT 2019","","","34J10VATJFYPZQ9U32GAB12WYVGIQO","A32U64W0S9PUA3","Approved","Sat Sep 28 20:53:20 PDT 2019","Sat Sep 28 21:51:24 PDT 2019","Tue Oct 01 21:51:24 PDT 2019","Mon Sep 30 11:05:19 PDT 2019","","","3484","100% (1/1)","100% (1/1)","100% (1/1)","5771757559"
"31MBOZ6PANQK86AOSL6QUSAJFZACL6","3D8T3D6PQEIP7LM8VXAN4GYOXV5OYB","How does information change thinking?","Unlike machines, people are good at incorporating new information and adapting their thinking. But how does this process happen? You'll answer a couple of basic questions, read brief prompts (5-6 paragraphs), and then be asked to write short responses.","stories, analogies, short answer responses.","$2.00","Sat Sep 28 20:51:12 PDT 2019","80","BatchId:3782869;OriginalHitTemplateId:920937340;","28800","259200","Tue Oct 01 13:18:20 PDT 2019","","","351SEKWQS0HH60VGJV8I3V2EWPBDMU","A1SHLWKA0UH1IS","Approved","Sun Sep 29 02:56:50 PDT 2019","Sun Sep 29 03:05:13 PDT 2019","Wed Oct 02 03:05:13 PDT 2019","Mon Sep 30 11:05:19 PDT 2019","","","503","100% (1/1)","100% (1/1)","100% (1/1)","6186969811"
"31MBOZ6PANQK86AOSL6QUSAJFZACL6","3D8T3D6PQEIP7LM8VXAN4GYOXV5OYB","How does information change thinking?","Unlike machines, people are good at incorporating new information and adapting their thinking. But how does this process happen? You'll answer a couple of basic questions, read brief prompts (5-6 paragraphs), and then be asked to write short responses.","stories, analogies, short answer responses.","$2.00","Sat Sep 28 20:51:12 PDT 2019","80","BatchId:3782869;OriginalHitTemplateId:920937340;","28800","259200","Tue Oct 01 13:18:20 PDT 2019","","","3634BBTX0OUS81JLPM5GZ2YIRT7IFU","A38Z99XF4NDNH0","Approved","Sat Sep 28 20:53:16 PDT 2019","Sat Sep 28 23:33:32 PDT 2019","Tue Oct 01 23:33:32 PDT 2019","Mon Sep 30 11:05:19 PDT 2019","","","9616","100% (1/1)","100% (1/1)","100% (1/1)","8372906949"
"31MBOZ6PANQK86AOSL6QUSAJFZACL6","3D8T3D6PQEIP7LM8VXAN4GYOXV5OYB","How does information change thinking?","Unlike machines, people are good at incorporating new information and adapting their thinking. But how does this process happen? You'll answer a couple of basic questions, read brief prompts (5-6 paragraphs), and then be asked to write short responses.","stories, analogies, short answer responses.","$2.00","Sat Sep 28 20:51:12 PDT 2019","80","BatchId:3782869;OriginalHitTemplateId:920937340;","28800","259200","Tue Oct 01 13:18:20 PDT 2019","","","36TFCYNS44A9CSZMJYTH5XXAVLOXH7","A1NMKXK04PZ6KK","Approved","Sat Sep 28 20:53:17 PDT 2019","Sat Sep 28 21:31:15 PDT 2019","Tue Oct 01 21:31:15 PDT 2019","Mon Sep 30 11:05:19 PDT 2019","","","2278","100% (1/1)","100% (1/1)","100% (1/1)","8608950567"
"31MBOZ6PANQK86AOSL6QUSAJFZACL6","3D8T3D6PQEIP7LM8VXAN4GYOXV5OYB","How does information change thinking?","Unlike machines, people are good at incorporating new information and adapting their thinking. But how does this process happen? You'll answer a couple of basic questions, read brief prompts (5-6 paragraphs), and then be asked to write short responses.","stories, analogies, short answer responses.","$2.00","Sat Sep 28 20:51:12 PDT 2019","80","BatchId:3782869;OriginalHitTemplateId:920937340;","28800","259200","Tue Oct 01 13:18:20 PDT 2019","","","378XPAWRUCDXCA2DE6JOL1NRUDUIAH","AB66CTVQ90RCV","Approved","Sun Sep 29 12:54:13 PDT 2019","Sun Sep 29 14:12:24 PDT 2019","Wed Oct 02 14:12:24 PDT 2019","Mon Sep 30 11:05:19 PDT 2019","","","4691","100% (1/1)","100% (1/1)","100% (1/1)","194491934"
"31MBOZ6PANQK86AOSL6QUSAJFZACL6","3D8T3D6PQEIP7LM8VXAN4GYOXV5OYB","How does information change thinking?","Unlike machines, people are good at incorporating new information and adapting their thinking. But how does this process happen? You'll answer a couple of basic questions, read brief prompts (5-6 paragraphs), and then be asked to write short responses.","stories, analogies, short answer responses.","$2.00","Sat Sep 28 20:51:12 PDT 2019","80","BatchId:3782869;OriginalHitTemplateId:920937340;","28800","259200","Tue Oct 01 13:18:20 PDT 2019","","","37FMASSAYCR2VK75KKJKGC7XCVFIBC","AD14EQ9O9JKRI","Approved","Sat Sep 28 20:53:16 PDT 2019","Sun Sep 29 01:35:41 PDT 2019","Wed Oct 02 01:35:41 PDT 2019","Mon Sep 30 11:05:19 PDT 2019","","","16945","100% (1/1)","100% (1/1)","100% (1/1)","6350564830"
"31MBOZ6PANQK86AOSL6QUSAJFZACL6","3D8T3D6PQEIP7LM8VXAN4GYOXV5OYB","How does information change thinking?","Unlike machines, people are good at incorporating new information and adapting their thinking. But how does this process happen? You'll answer a couple of basic questions, read brief prompts (5-6 paragraphs), and then be asked to write short responses.","stories, analogies, short answer responses.","$2.00","Sat Sep 28 20:51:12 PDT 2019","80","BatchId:3782869;OriginalHitTemplateId:920937340;","28800","259200","Tue Oct 01 13:18:20 PDT 2019","","","37TD41K0AH9AZ3273W9TVYJ23EHSCL","A183WYXN12P2TJ","Approved","Sat Sep 28 20:53:16 PDT 2019","Sat Sep 28 21:06:36 PDT 2019","Tue Oct 01 21:06:36 PDT 2019","Mon Sep 30 11:05:20 PDT 2019","","","800","100% (1/1)","100% (1/1)","100% (1/1)","4838670762"
"31MBOZ6PANQK86AOSL6QUSAJFZACL6","3D8T3D6PQEIP7LM8VXAN4GYOXV5OYB","How does information change thinking?","Unlike machines, people are good at incorporating new information and adapting their thinking. But how does this process happen? You'll answer a couple of basic questions, read brief prompts (5-6 paragraphs), and then be asked to write short responses.","stories, analogies, short answer responses.","$2.00","Sat Sep 28 20:51:12 PDT 2019","80","BatchId:3782869;OriginalHitTemplateId:920937340;","28800","259200","Tue Oct 01 13:18:20 PDT 2019","","","38SKSKU7R1XE8TTHBX8EUF32OPUIL0","A2NY4882G47O1C","Approved","Sat Sep 28 20:54:35 PDT 2019","Sat Sep 28 21:07:10 PDT 2019","Tue Oct 01 21:07:10 PDT 2019","Mon Sep 30 11:05:20 PDT 2019","","","755","100% (1/1)","100% (1/1)","100% (1/1)","8066128198"
"31MBOZ6PANQK86AOSL6QUSAJFZACL6","3D8T3D6PQEIP7LM8VXAN4GYOXV5OYB","How does information change thinking?","Unlike machines, people are good at incorporating new information and adapting their thinking. But how does this process happen? You'll answer a couple of basic questions, read brief prompts (5-6 paragraphs), and then be asked to write short responses.","stories, analogies, short answer responses.","$2.00","Sat Sep 28 20:51:12 PDT 2019","80","BatchId:3782869;OriginalHitTemplateId:920937340;","28800","259200","Tue Oct 01 13:18:20 PDT 2019","","","39ZSFO5CA8WDMU0H2TLFX3ELEXNUJX","A2OVWCQ4B9AHFY","Approved","Sun Sep 29 02:30:15 PDT 2019","Sun Sep 29 09:49:37 PDT 2019","Wed Oct 02 09:49:37 PDT 2019","Mon Sep 30 11:05:20 PDT 2019","","","26362","100% (1/1)","100% (1/1)","100% (1/1)","6029882505"
"31MBOZ6PANQK86AOSL6QUSAJFZACL6","3D8T3D6PQEIP7LM8VXAN4GYOXV5OYB","How does information change thinking?","Unlike machines, people are good at incorporating new information and adapting their thinking. But how does this process happen? You'll answer a couple of basic questions, read brief prompts (5-6 paragraphs), and then be asked to write short responses.","stories, analogies, short answer responses.","$2.00","Sat Sep 28 20:51:12 PDT 2019","80","BatchId:3782869;OriginalHitTemplateId:920937340;","28800","259200","Tue Oct 01 13:18:20 PDT 2019","","","3BF51CHDTVA1F2TBGM4AWJAZLFP0H3","A1WNP95RUMCVYO","Rejected","Sat Sep 28 21:56:44 PDT 2019","Sat Sep 28 22:07:33 PDT 2019","Tue Oct 01 22:07:33 PDT 2019","","Mon Sep 30 11:05:06 PDT 2019","Per the task instructions, responses should be 4 complete sentences.

""Task: Please provide at least four sentences describing the house.""","649","0% (0/1)","0% (0/1)","0% (0/1)","8845564466"
"31MBOZ6PANQK86AOSL6QUSAJFZACL6","3D8T3D6PQEIP7LM8VXAN4GYOXV5OYB","How does information change thinking?","Unlike machines, people are good at incorporating new information and adapting their thinking. But how does this process happen? You'll answer a couple of basic questions, read brief prompts (5-6 paragraphs), and then be asked to write short responses.","stories, analogies, short answer responses.","$2.00","Sat Sep 28 20:51:12 PDT 2019","80","BatchId:3782869;OriginalHitTemplateId:920937340;","28800","259200","Tue Oct 01 13:18:20 PDT 2019","","","3DH6GAKTYYPK3IPQUGLQOI8OTJLZYV","A3L0DCUXI7X3A9","Approved","Sun Sep 29 04:54:48 PDT 2019","Sun Sep 29 05:13:10 PDT 2019","Wed Oct 02 05:13:10 PDT 2019","Mon Sep 30 11:05:20 PDT 2019","","","1102","100% (1/1)","100% (1/1)","100% (1/1)","5225085355"
"31MBOZ6PANQK86AOSL6QUSAJFZACL6","3D8T3D6PQEIP7LM8VXAN4GYOXV5OYB","How does information change thinking?","Unlike machines, people are good at incorporating new information and adapting their thinking. But how does this process happen? You'll answer a couple of basic questions, read brief prompts (5-6 paragraphs), and then be asked to write short responses.","stories, analogies, short answer responses.","$2.00","Sat Sep 28 20:51:12 PDT 2019","80","BatchId:3782869;OriginalHitTemplateId:920937340;","28800","259200","Tue Oct 01 13:18:20 PDT 2019","","","3DYGAII7PL8HGCWYGX6UKY38KBXPQX","A1NR3COO33J99C","Approved","Sun Sep 29 04:54:05 PDT 2019","Sun Sep 29 09:01:48 PDT 2019","Wed Oct 02 09:01:48 PDT 2019","Mon Sep 30 11:05:20 PDT 2019","","","14863","100% (1/1)","100% (1/1)","100% (1/1)","3722450989"
"31MBOZ6PANQK86AOSL6QUSAJFZACL6","3D8T3D6PQEIP7LM8VXAN4GYOXV5OYB","How does information change thinking?","Unlike machines, people are good at incorporating new information and adapting their thinking. But how does this process happen? You'll answer a couple of basic questions, read brief prompts (5-6 paragraphs), and then be asked to write short responses.","stories, analogies, short answer responses.","$2.00","Sat Sep 28 20:51:12 PDT 2019","80","BatchId:3782869;OriginalHitTemplateId:920937340;","28800","259200","Tue Oct 01 13:18:20 PDT 2019","","","3E1QT0TDFP9JTM9YH8ZAPAHW4PUI8D","A1EITLFAMKA61U","Approved","Sat Sep 28 20:53:14 PDT 2019","Sat Sep 28 21:13:38 PDT 2019","Tue Oct 01 21:13:38 PDT 2019","Mon Sep 30 11:05:20 PDT 2019","","","1224","100% (1/1)","100% (1/1)","100% (1/1)","7044204347"
"31MBOZ6PANQK86AOSL6QUSAJFZACL6","3D8T3D6PQEIP7LM8VXAN4GYOXV5OYB","How does information change thinking?","Unlike machines, people are good at incorporating new information and adapting their thinking. But how does this process happen? You'll answer a couple of basic questions, read brief prompts (5-6 paragraphs), and then be asked to write short responses.","stories, analogies, short answer responses.","$2.00","Sat Sep 28 20:51:12 PDT 2019","80","BatchId:3782869;OriginalHitTemplateId:920937340;","28800","259200","Tue Oct 01 13:18:20 PDT 2019","","","3E337GFOL98Q02Q7XMOQMVUBE71NGE","A3GPTSDDHJ2DBV","Approved","Sat Sep 28 20:53:12 PDT 2019","Sat Sep 28 21:40:15 PDT 2019","Tue Oct 01 21:40:15 PDT 2019","Mon Sep 30 11:05:20 PDT 2019","","","2823","100% (1/1)","100% (1/1)","100% (1/1)","9016277627"
"31MBOZ6PANQK86AOSL6QUSAJFZACL6","3D8T3D6PQEIP7LM8VXAN4GYOXV5OYB","How does information change thinking?","Unlike machines, people are good at incorporating new information and adapting their thinking. But how does this process happen? You'll answer a couple of basic questions, read brief prompts (5-6 paragraphs), and then be asked to write short responses.","stories, analogies, short answer responses.","$2.00","Sat Sep 28 20:51:12 PDT 2019","80","BatchId:3782869;OriginalHitTemplateId:920937340;","28800","259200","Tue Oct 01 13:18:20 PDT 2019","","","3E47SOBEYQWL5PZBYKFFRWDFUGFICJ","A235DXY5FJN0IW","Approved","Sat Sep 28 20:53:16 PDT 2019","Sat Sep 28 20:58:14 PDT 2019","Tue Oct 01 20:58:14 PDT 2019","Mon Sep 30 11:05:20 PDT 2019","","","298","100% (1/1)","100% (1/1)","100% (1/1)","4621402462"
"31MBOZ6PANQK86AOSL6QUSAJFZACL6","3D8T3D6PQEIP7LM8VXAN4GYOXV5OYB","How does information change thinking?","Unlike machines, people are good at incorporating new information and adapting their thinking. But how does this process happen? You'll answer a couple of basic questions, read brief prompts (5-6 paragraphs), and then be asked to write short responses.","stories, analogies, short answer responses.","$2.00","Sat Sep 28 20:51:12 PDT 2019","80","BatchId:3782869;OriginalHitTemplateId:920937340;","28800","259200","Tue Oct 01 13:18:20 PDT 2019","","","3F6KKYWMNB1NOIGGVWNIGARE1FLND4","A1H0PW1XZMA42P","Approved","Sat Sep 28 20:53:12 PDT 2019","Sat Sep 28 21:26:14 PDT 2019","Tue Oct 01 21:26:14 PDT 2019","Mon Sep 30 11:05:20 PDT 2019","","","1982","100% (1/1)","100% (1/1)","100% (1/1)","2876714137"
"31MBOZ6PANQK86AOSL6QUSAJFZACL6","3D8T3D6PQEIP7LM8VXAN4GYOXV5OYB","How does information change thinking?","Unlike machines, people are good at incorporating new information and adapting their thinking. But how does this process happen? You'll answer a couple of basic questions, read brief prompts (5-6 paragraphs), and then be asked to write short responses.","stories, analogies, short answer responses.","$2.00","Sat Sep 28 20:51:12 PDT 2019","80","BatchId:3782869;OriginalHitTemplateId:920937340;","28800","259200","Tue Oct 01 13:18:20 PDT 2019","","","3FE2ERCCZX8EV0JI1KEQVT885J9PO1","A1IEAOCJNSPVRX","Approved","Mon Sep 30 11:12:46 PDT 2019","Mon Sep 30 13:44:56 PDT 2019","Thu Oct 03 13:44:56 PDT 2019","Tue Oct 01 12:18:25 PDT 2019","","","9130","100% (1/1)","100% (1/1)","100% (1/1)","1402260498"
"31MBOZ6PANQK86AOSL6QUSAJFZACL6","3D8T3D6PQEIP7LM8VXAN4GYOXV5OYB","How does information change thinking?","Unlike machines, people are good at incorporating new information and adapting their thinking. But how does this process happen? You'll answer a couple of basic questions, read brief prompts (5-6 paragraphs), and then be asked to write short responses.","stories, analogies, short answer responses.","$2.00","Sat Sep 28 20:51:12 PDT 2019","80","BatchId:3782869;OriginalHitTemplateId:920937340;","28800","259200","Tue Oct 01 13:18:20 PDT 2019","","","3GNCZX450INPTWPHR198UYO3GRPAPL","A3LT7W355XOAKF","Approved","Sat Sep 28 20:53:13 PDT 2019","Sat Sep 28 21:11:42 PDT 2019","Tue Oct 01 21:11:42 PDT 2019","Mon Sep 30 11:05:21 PDT 2019","","","1109","100% (1/1)","100% (1/1)","100% (1/1)","1994144716"
"31MBOZ6PANQK86AOSL6QUSAJFZACL6","3D8T3D6PQEIP7LM8VXAN4GYOXV5OYB","How does information change thinking?","Unlike machines, people are good at incorporating new information and adapting their thinking. But how does this process happen? You'll answer a couple of basic questions, read brief prompts (5-6 paragraphs), and then be asked to write short responses.","stories, analogies, short answer responses.","$2.00","Sat Sep 28 20:51:12 PDT 2019","80","BatchId:3782869;OriginalHitTemplateId:920937340;","28800","259200","Tue Oct 01 13:18:20 PDT 2019","","","3H7Z272LX776PFGLOSYY3C4EAE4PLK","AWJUGWPCUGKEG","Approved","Mon Sep 30 11:05:11 PDT 2019","Mon Sep 30 13:50:27 PDT 2019","Thu Oct 03 13:50:27 PDT 2019","Tue Oct 01 12:18:25 PDT 2019","","","9916","100% (1/1)","100% (1/1)","100% (1/1)","772867291"
"31MBOZ6PANQK86AOSL6QUSAJFZACL6","3D8T3D6PQEIP7LM8VXAN4GYOXV5OYB","How does information change thinking?","Unlike machines, people are good at incorporating new information and adapting their thinking. But how does this process happen? You'll answer a couple of basic questions, read brief prompts (5-6 paragraphs), and then be asked to write short responses.","stories, analogies, short answer responses.","$2.00","Sat Sep 28 20:51:12 PDT 2019","80","BatchId:3782869;OriginalHitTemplateId:920937340;","28800","259200","Tue Oct 01 13:18:20 PDT 2019","","","3HHRAGRYX85T3D3BKVIT938T04BO93","AO96L2DZBQ61V","Rejected","Sat Sep 28 20:53:23 PDT 2019","Sat Sep 28 21:05:29 PDT 2019","Tue Oct 01 21:05:29 PDT 2019","","Mon Sep 30 11:05:06 PDT 2019","Per the task instructions, responses should be 4 complete sentences.

""Task: Please provide at least four sentences describing the house.""","726","0% (0/1)","0% (0/1)","0% (0/1)","5715684830"
"31MBOZ6PANQK86AOSL6QUSAJFZACL6","3D8T3D6PQEIP7LM8VXAN4GYOXV5OYB","How does information change thinking?","Unlike machines, people are good at incorporating new information and adapting their thinking. But how does this process happen? You'll answer a couple of basic questions, read brief prompts (5-6 paragraphs), and then be asked to write short responses.","stories, analogies, short answer responses.","$2.00","Sat Sep 28 20:51:12 PDT 2019","80","BatchId:3782869;OriginalHitTemplateId:920937340;","28800","259200","Tue Oct 01 13:18:20 PDT 2019","","","3HL8HNGX451ZX0QILSZ3M9ZF83KF98","A31Z13BGZDNRN9","Approved","Sat Sep 28 21:06:22 PDT 2019","Sat Sep 28 23:13:00 PDT 2019","Tue Oct 01 23:13:00 PDT 2019","Mon Sep 30 11:05:21 PDT 2019","","","7598","100% (1/1)","100% (1/1)","100% (1/1)","2278293380"
